#src_id	dest_id	edge_type	number_common_taxa	percent_common_taxa
34	191	3	2	0
34	192	3	5	0
34	193	3	1	0
34	194	3	5	0
34	195	3	1	0
34	196	3	3	0
34	197	3	3	0
34	198	3	3	0
34	199	3	3	0
34	200	3	3	0
34	201	3	3	0
34	205	3	5	0
34	206	3	1	0
34	207	3	2	0
34	208	3	4	0
34	209	3	4	0
34	210	3	2	0
34	211	3	5	0
34	212	3	1	0
34	213	3	2	0
34	214	3	4	0
34	215	3	5	0
34	216	3	1	0
34	217	3	1	0
34	218	3	5	0
34	219	3	5	0
34	220	3	1	0
34	221	3	2	0
34	222	3	4	0
34	225	3	3	0
34	226	3	3	0
34	227	3	4	0
34	228	3	2	0
35	37	3	6	0
35	38	3	2	0
35	40	3	3	0
35	41	3	5	0
35	42	3	6	0
35	44	3	2	0
35	45	3	5	0
35	46	3	1	0
35	47	3	2	0
35	48	3	7	0
35	49	3	1	0
35	50	3	5	0
35	51	3	3	0
35	52	3	4	0
35	53	3	2	0
35	54	3	2	0
35	55	3	6	0
35	56	3	2	0
35	57	3	2	0
35	58	3	6	0
35	59	3	6	0
35	62	3	2	0
35	63	3	2	0
35	64	3	4	0
35	65	3	7	0
35	66	3	1	0
35	67	3	6	0
35	69	3	6	0
35	70	3	2	0
35	72	3	5	0
35	73	3	2	0
35	74	3	5	0
35	75	3	2	0
35	76	3	1	0
35	80	3	3	0
35	82	3	1	0
35	83	3	3	0
35	84	3	3	0
35	85	3	5	0
35	86	3	7	0
35	87	3	1	0
35	88	3	3	0
35	92	3	7	0
35	93	3	1	0
35	94	3	2	0
35	95	3	1	0
35	96	3	2	0
35	97	3	1	0
35	98	3	2	0
35	99	3	3	0
35	100	3	2	0
35	102	3	6	0
35	103	3	1	0
35	104	3	1	0
35	105	3	5	0
35	106	3	1	0
35	107	3	3	0
35	108	3	1	0
35	109	3	2	0
35	110	3	2	0
35	111	3	7	0
35	112	3	1	0
35	113	3	3	0
35	114	3	5	0
35	115	3	3	0
35	116	3	5	0
35	117	3	5	0
35	118	3	3	0
35	119	3	7	0
35	120	3	1	0
35	121	3	6	0
35	122	3	2	0
35	123	3	6	0
35	124	3	2	0
35	125	3	1	0
35	126	3	3	0
35	127	3	5	0
35	128	3	5	0
35	129	3	3	0
35	130	3	6	0
35	131	3	2	0
35	133	3	7	0
35	136	3	4	0
35	137	3	4	0
35	138	3	3	0
35	139	3	5	0
35	140	3	5	0
35	141	3	3	0
35	142	3	7	0
35	143	3	1	0
35	144	3	4	0
35	145	3	4	0
35	146	3	2	0
35	148	3	5	0
35	151	3	5	0
35	152	3	3	0
35	155	3	6	0
35	156	3	2	0
35	157	3	3	0
35	159	3	5	0
35	160	3	4	0
35	161	3	3	0
35	163	3	6	0
35	164	3	1	0
35	165	3	7	0
35	166	3	5	0
35	167	3	3	0
35	168	3	4	0
35	169	3	6	0
35	170	3	2	0
35	171	3	3	0
35	172	3	5	0
35	173	3	4	0
35	174	3	2	0
35	175	3	2	0
35	176	3	6	0
35	177	3	2	0
35	178	3	5	0
35	179	3	3	0
35	180	3	3	0
35	181	3	5	0
35	182	3	4	0
35	183	3	4	0
35	186	3	4	0
35	187	3	4	0
35	188	3	6	0
35	189	3	2	0
35	190	3	6	0
35	191	3	2	0
35	192	3	4	0
35	193	3	4	0
35	196	3	4	0
35	197	3	4	0
35	198	3	7	0
35	199	3	1	0
35	200	3	6	0
35	201	3	2	0
35	202	3	4	0
35	203	3	4	0
35	205	3	6	0
35	207	3	3	0
35	208	3	5	0
35	209	3	3	0
35	210	3	5	0
35	211	3	7	0
35	212	3	1	0
35	213	3	5	0
35	214	3	3	0
35	215	3	7	0
35	216	3	1	0
35	217	3	6	0
35	218	3	2	0
35	221	3	6	0
35	222	3	2	0
35	225	3	5	0
35	226	3	3	0
35	227	3	5	0
35	228	3	3	0
36	37	3	5	0
36	38	3	7	0
36	40	3	5	0
36	41	3	8	0
36	42	3	8	0
36	44	3	1	0
36	45	3	8	0
36	46	3	4	0
36	47	3	1	0
36	48	3	8	0
36	49	3	5	0
36	50	3	5	0
36	51	3	8	0
36	52	3	3	0
36	53	3	8	0
36	54	3	2	0
36	55	3	8	0
36	56	3	5	0
36	57	3	2	0
36	58	3	11	0
36	59	3	11	0
36	62	3	1	0
36	63	3	1	0
36	64	3	10	0
36	65	3	12	0
36	66	3	1	0
36	67	3	6	0
36	69	3	9	0
36	70	3	4	0
36	72	3	7	0
36	73	3	5	0
36	74	3	8	0
36	75	3	1	0
36	76	3	3	0
36	80	3	10	0
36	82	3	2	0
36	83	3	1	0
36	84	3	2	0
36	85	3	11	0
36	86	3	12	0
36	87	3	1	0
36	88	3	2	0
36	92	3	10	0
36	93	3	3	0
36	94	3	3	0
36	95	3	2	0
36	96	3	2	0
36	97	3	6	0
36	98	3	3	0
36	99	3	9	0
36	100	3	2	0
36	102	3	10	0
36	103	3	2	0
36	104	3	1	0
36	105	3	5	0
36	106	3	1	0
36	107	3	2	0
36	108	3	8	0
36	109	3	1	0
36	110	3	2	0
36	111	3	12	0
36	112	3	1	0
36	113	3	6	0
36	114	3	7	0
36	115	3	1	0
36	116	3	12	0
36	117	3	7	0
36	118	3	6	0
36	119	3	9	0
36	120	3	4	0
36	121	3	6	0
36	122	3	7	0
36	123	3	7	0
36	124	3	6	0
36	125	3	6	0
36	126	3	1	0
36	127	3	12	0
36	128	3	7	0
36	129	3	6	0
36	130	3	6	0
36	131	3	6	0
36	136	3	8	0
36	137	3	5	0
36	138	3	3	0
36	139	3	10	0
36	140	3	6	0
36	141	3	7	0
36	142	3	11	0
36	143	3	2	0
36	144	3	5	0
36	145	3	8	0
36	146	3	4	0
36	148	3	5	0
36	149	3	12	0
36	151	3	6	0
36	152	3	7	0
36	153	3	12	0
36	155	3	11	0
36	156	3	2	0
36	157	3	3	0
36	159	3	3	0
36	160	3	1	0
36	161	3	12	0
36	163	3	7	0
36	164	3	3	0
36	165	3	10	0
36	166	3	5	0
36	167	3	8	0
36	168	3	4	0
36	169	3	5	0
36	170	3	8	0
36	171	3	9	0
36	172	3	4	0
36	173	3	6	0
36	174	3	5	0
36	175	3	2	0
36	176	3	12	0
36	177	3	1	0
36	178	3	6	0
36	179	3	7	0
36	180	3	4	0
36	181	3	9	0
36	182	3	7	0
36	183	3	11	0
36	184	3	9	0
36	186	3	3	0
36	187	3	10	0
36	188	3	6	0
36	189	3	7	0
36	190	3	7	0
36	191	3	5	0
36	192	3	9	0
36	193	3	4	0
36	194	3	7	0
36	196	3	8	0
36	197	3	5	0
36	198	3	9	0
36	199	3	4	0
36	200	3	8	0
36	201	3	5	0
36	202	3	3	0
36	203	3	10	0
36	205	3	9	0
36	207	3	2	0
36	208	3	11	0
36	209	3	8	0
36	210	3	5	0
36	211	3	12	0
36	212	3	1	0
36	213	3	6	0
36	214	3	7	0
36	215	3	9	0
36	216	3	4	0
36	217	3	2	0
36	218	3	11	0
36	219	3	10	0
36	221	3	8	0
36	222	3	5	0
36	223	3	11	0
36	225	3	8	0
36	226	3	5	0
36	227	3	8	0
36	228	3	5	0
37	40	3	5	0
37	41	3	6	0
37	42	3	5	0
37	43	3	3	0
37	45	3	7	0
37	46	3	1	0
37	48	3	6	0
37	49	3	5	0
37	50	3	4	0
37	51	3	7	0
37	52	3	4	0
37	53	3	3	0
37	55	3	6	0
37	56	3	5	0
37	58	3	7	0
37	59	3	7	0
37	63	3	1	0
37	64	3	6	0
37	67	3	7	0
37	68	3	1	0
37	69	3	6	0
37	70	3	5	0
37	72	3	8	0
37	73	3	2	0
37	74	3	7	0
37	78	3	3	0
37	80	3	5	0
37	83	3	2	0
37	85	3	6	0
37	86	3	9	0
37	88	3	3	0
37	92	3	8	0
37	93	3	3	0
37	94	3	4	0
37	95	3	2	0
37	96	3	1	0
37	97	3	4	0
37	98	3	2	0
37	99	3	5	0
37	100	3	3	0
37	102	3	8	0
37	103	3	2	0
37	104	3	1	0
37	105	3	7	0
37	107	3	4	0
37	108	3	3	0
37	110	3	1	0
37	111	3	10	0
37	112	3	1	0
37	113	3	7	0
37	114	3	4	0
37	116	3	7	0
37	117	3	5	0
37	118	3	6	0
37	119	3	8	0
37	120	3	3	0
37	121	3	8	0
37	122	3	3	0
37	123	3	7	0
37	124	3	4	0
37	125	3	5	0
37	127	3	7	0
37	128	3	10	0
37	129	3	1	0
37	130	3	8	0
37	131	3	2	0
37	133	3	10	0
37	136	3	3	0
37	137	3	8	0
37	138	3	5	0
37	139	3	6	0
37	140	3	5	0
37	141	3	6	0
37	142	3	8	0
37	144	3	5	0
37	145	3	6	0
37	146	3	3	0
37	148	3	5	0
37	151	3	8	0
37	152	3	3	0
37	155	3	8	0
37	156	3	3	0
37	157	3	4	0
37	159	3	4	0
37	160	3	4	0
37	161	3	6	0
37	163	3	6	0
37	164	3	3	0
37	165	3	8	0
37	166	3	7	0
37	167	3	4	0
37	168	3	6	0
37	169	3	8	0
37	170	3	3	0
37	171	3	7	0
37	172	3	4	0
37	173	3	3	0
37	174	3	5	0
37	175	3	3	0
37	176	3	8	0
37	178	3	7	0
37	179	3	4	0
37	180	3	2	0
37	181	3	9	0
37	182	3	3	0
37	183	3	8	0
37	186	3	4	0
37	187	3	7	0
37	190	3	5	0
37	191	3	5	0
37	192	3	8	0
37	193	3	3	0
37	194	3	9	0
37	195	3	2	0
37	196	3	6	0
37	197	3	5	0
37	198	3	8	0
37	199	3	3	0
37	200	3	7	0
37	201	3	4	0
37	202	3	4	0
37	203	3	7	0
37	205	3	8	0
37	206	3	1	0
37	207	3	3	0
37	208	3	8	0
37	209	3	7	0
37	210	3	4	0
37	211	3	9	0
37	213	3	6	0
37	214	3	5	0
37	215	3	9	0
37	216	3	2	0
37	217	3	5	0
37	218	3	6	0
37	221	3	6	0
37	222	3	5	0
37	225	3	6	0
37	226	3	5	0
37	227	3	7	0
37	228	3	4	0
38	40	3	3	0
38	41	3	6	0
38	42	3	8	0
38	43	3	1	0
38	45	3	5	0
38	46	3	4	0
38	48	3	8	0
38	49	3	1	0
38	50	3	5	0
38	51	3	4	0
38	52	3	3	0
38	53	3	6	0
38	55	3	7	0
38	56	3	2	0
38	63	3	1	0
38	64	3	7	0
38	65	3	7	0
38	67	3	4	0
38	68	3	1	0
38	69	3	8	0
38	70	3	1	0
38	72	3	3	0
38	73	3	5	0
38	74	3	5	0
38	78	3	1	0
38	80	3	7	0
38	83	3	2	0
38	88	3	2	0
38	92	3	8	0
38	93	3	1	0
38	94	3	1	0
38	96	3	2	0
38	97	3	3	0
38	98	3	3	0
38	99	3	6	0
38	100	3	1	0
38	102	3	7	0
38	103	3	1	0
38	104	3	1	0
38	105	3	2	0
38	107	3	1	0
38	108	3	6	0
38	110	3	2	0
38	111	3	8	0
38	112	3	1	0
38	113	3	1	0
38	114	3	8	0
38	117	3	6	0
38	118	3	3	0
38	119	3	7	0
38	120	3	2	0
38	121	3	4	0
38	122	3	5	0
38	123	3	6	0
38	124	3	3	0
38	125	3	2	0
38	128	3	2	0
38	129	3	7	0
38	130	3	3	0
38	131	3	6	0
38	136	3	8	0
38	137	3	1	0
38	138	3	1	0
38	139	3	8	0
38	140	3	6	0
38	141	3	3	0
38	144	3	3	0
38	145	3	6	0
38	146	3	3	0
38	148	3	4	0
38	149	3	8	0
38	151	3	3	0
38	152	3	6	0
38	155	3	8	0
38	156	3	1	0
38	157	3	2	0
38	159	3	3	0
38	160	3	1	0
38	161	3	8	0
38	163	3	6	0
38	166	3	3	0
38	167	3	6	0
38	168	3	2	0
38	169	3	3	0
38	170	3	6	0
38	171	3	4	0
38	172	3	5	0
38	173	3	7	0
38	174	3	1	0
38	175	3	1	0
38	178	3	3	0
38	179	3	6	0
38	180	3	4	0
38	181	3	5	0
38	182	3	8	0
38	183	3	6	0
38	184	3	6	0
38	185	3	3	0
38	186	3	3	0
38	187	3	6	0
38	188	3	1	0
38	189	3	8	0
38	190	3	7	0
38	191	3	2	0
38	192	3	5	0
38	193	3	4	0
38	194	3	6	0
38	195	3	3	0
38	196	3	5	0
38	197	3	4	0
38	198	3	7	0
38	199	3	2	0
38	200	3	6	0
38	201	3	3	0
38	202	3	3	0
38	203	3	6	0
38	205	3	7	0
38	206	3	2	0
38	207	3	2	0
38	208	3	7	0
38	209	3	3	0
38	210	3	6	0
38	213	3	4	0
38	214	3	5	0
38	215	3	7	0
38	216	3	2	0
38	217	3	3	0
38	218	3	6	0
38	219	3	7	0
38	220	3	2	0
38	221	3	7	0
38	222	3	2	0
38	223	3	8	0
38	224	3	1	0
38	225	3	6	0
38	226	3	3	0
38	227	3	6	0
38	228	3	3	0
40	42	3	5	0
40	43	3	2	0
40	44	3	1	0
40	45	3	6	0
40	46	3	1	0
40	47	3	1	0
40	48	3	5	0
40	49	3	3	0
40	50	3	4	0
40	51	3	4	0
40	52	3	2	0
40	53	3	5	0
40	54	3	1	0
40	55	3	5	0
40	56	3	3	0
40	57	3	1	0
40	58	3	7	0
40	59	3	7	0
40	60	3	1	0
40	61	3	1	0
40	62	3	2	0
40	64	3	4	0
40	67	3	4	0
40	68	3	1	0
40	69	3	4	0
40	70	3	4	0
40	72	3	5	0
40	73	3	2	0
40	74	3	6	0
40	76	3	1	0
40	78	3	1	0
40	80	3	4	0
40	82	3	2	0
40	83	3	2	0
40	84	3	2	0
40	85	3	6	0
40	86	3	7	0
40	87	3	1	0
40	88	3	1	0
40	89	3	1	0
40	90	3	1	0
40	94	3	2	0
40	95	3	2	0
40	96	3	1	0
40	97	3	4	0
40	98	3	2	0
40	99	3	4	0
40	100	3	1	0
40	102	3	7	0
40	103	3	1	0
40	105	3	4	0
40	107	3	2	0
40	108	3	4	0
40	109	3	1	0
40	110	3	1	0
40	111	3	7	0
40	112	3	1	0
40	113	3	3	0
40	114	3	5	0
40	115	3	2	0
40	116	3	6	0
40	117	3	5	0
40	118	3	3	0
40	119	3	6	0
40	120	3	2	0
40	121	3	4	0
40	122	3	4	0
40	123	3	4	0
40	124	3	4	0
40	125	3	4	0
40	126	3	2	0
40	127	3	6	0
40	128	3	6	0
40	129	3	2	0
40	130	3	4	0
40	131	3	3	0
40	136	3	3	0
40	137	3	5	0
40	138	3	3	0
40	139	3	5	0
40	140	3	5	0
40	141	3	3	0
40	142	3	7	0
40	143	3	1	0
40	144	3	5	0
40	145	3	3	0
40	146	3	4	0
40	148	3	4	0
40	149	3	7	0
40	151	3	3	0
40	152	3	5	0
40	155	3	6	0
40	156	3	2	0
40	157	3	4	0
40	159	3	4	0
40	160	3	2	0
40	161	3	6	0
40	163	3	5	0
40	164	3	2	0
40	165	3	6	0
40	166	3	5	0
40	167	3	3	0
40	168	3	3	0
40	169	3	5	0
40	170	3	3	0
40	171	3	6	0
40	172	3	2	0
40	173	3	4	0
40	174	3	2	0
40	175	3	2	0
40	176	3	7	0
40	177	3	1	0
40	178	3	6	0
40	179	3	2	0
40	180	3	3	0
40	181	3	5	0
40	182	3	3	0
40	183	3	6	0
40	184	3	6	0
40	185	3	2	0
40	186	3	3	0
40	187	3	5	0
40	188	3	6	0
40	189	3	2	0
40	190	3	4	0
40	191	3	4	0
40	192	3	7	0
40	193	3	1	0
40	194	3	4	0
40	195	3	4	0
40	196	3	5	0
40	197	3	3	0
40	198	3	6	0
40	199	3	2	0
40	200	3	7	0
40	201	3	1	0
40	202	3	3	0
40	203	3	5	0
40	204	3	1	0
40	205	3	5	0
40	206	3	2	0
40	207	3	3	0
40	208	3	5	0
40	209	3	5	0
40	210	3	3	0
40	211	3	7	0
40	212	3	1	0
40	213	3	6	0
40	214	3	2	0
40	215	3	4	0
40	216	3	4	0
40	217	3	3	0
40	218	3	5	0
40	219	3	6	0
40	220	3	2	0
40	221	3	6	0
40	222	3	2	0
40	223	3	7	0
40	224	3	1	0
40	225	3	6	0
40	226	3	2	0
40	227	3	4	0
40	228	3	4	0
41	42	3	9	0
41	43	3	2	0
41	44	3	2	0
41	45	3	7	0
41	46	3	4	0
41	47	3	2	0
41	48	3	10	0
41	49	3	3	0
41	50	3	6	0
41	51	3	7	0
41	52	3	5	0
41	53	3	5	0
41	54	3	3	0
41	55	3	9	0
41	56	3	4	0
41	57	3	3	0
41	58	3	10	0
41	59	3	10	0
41	60	3	1	0
41	61	3	1	0
41	62	3	1	0
41	64	3	10	0
41	65	3	11	0
41	67	3	8	0
41	68	3	1	0
41	69	3	11	0
41	70	3	2	0
41	72	3	7	0
41	73	3	5	0
41	74	3	7	0
41	76	3	3	0
41	78	3	3	0
41	80	3	9	0
41	82	3	1	0
41	83	3	2	0
41	84	3	3	0
41	85	3	10	0
41	86	3	12	0
41	87	3	1	0
41	88	3	4	0
41	89	3	1	0
41	90	3	1	0
41	92	3	9	0
41	94	3	3	0
41	95	3	1	0
41	96	3	3	0
41	97	3	3	0
41	98	3	3	0
41	99	3	8	0
41	100	3	3	0
41	102	3	9	0
41	103	3	2	0
41	105	3	6	0
41	107	3	3	0
41	108	3	5	0
41	109	3	2	0
41	110	3	3	0
41	111	3	12	0
41	112	3	1	0
41	113	3	6	0
41	114	3	7	0
41	115	3	2	0
41	116	3	11	0
41	117	3	7	0
41	118	3	6	0
41	119	3	10	0
41	120	3	3	0
41	121	3	8	0
41	122	3	5	0
41	123	3	9	0
41	124	3	4	0
41	125	3	3	0
41	126	3	2	0
41	127	3	11	0
41	128	3	6	0
41	129	3	7	0
41	130	3	8	0
41	131	3	5	0
41	133	3	12	0
41	136	3	9	0
41	137	3	4	0
41	138	3	3	0
41	139	3	10	0
41	140	3	6	0
41	141	3	7	0
41	142	3	11	0
41	143	3	2	0
41	144	3	4	0
41	145	3	9	0
41	146	3	2	0
41	148	3	6	0
41	151	3	8	0
41	152	3	5	0
41	153	3	12	0
41	155	3	11	0
41	156	3	2	0
41	157	3	2	0
41	159	3	4	0
41	160	3	3	0
41	161	3	9	0
41	163	3	8	0
41	164	3	2	0
41	165	3	11	0
41	166	3	5	0
41	167	3	8	0
41	168	3	5	0
41	169	3	6	0
41	170	3	7	0
41	171	3	6	0
41	172	3	7	0
41	173	3	6	0
41	174	3	5	0
41	175	3	2	0
41	176	3	11	0
41	177	3	2	0
41	178	3	5	0
41	179	3	8	0
41	180	3	4	0
41	181	3	9	0
41	182	3	8	0
41	183	3	9	0
41	184	3	11	0
41	185	3	2	0
41	186	3	4	0
41	187	3	9	0
41	188	3	6	0
41	189	3	7	0
41	190	3	9	0
41	191	3	3	0
41	192	3	6	0
41	193	3	7	0
41	194	3	11	0
41	195	3	2	0
41	196	3	7	0
41	197	3	6	0
41	198	3	10	0
41	199	3	3	0
41	200	3	7	0
41	201	3	6	0
41	202	3	4	0
41	203	3	9	0
41	204	3	1	0
41	205	3	10	0
41	206	3	2	0
41	207	3	2	0
41	208	3	11	0
41	209	3	6	0
41	210	3	7	0
41	211	3	12	0
41	212	3	1	0
41	213	3	5	0
41	214	3	8	0
41	215	3	12	0
41	216	3	1	0
41	217	3	5	0
41	218	3	8	0
41	219	3	12	0
41	220	3	1	0
41	221	3	8	0
41	222	3	5	0
41	223	3	12	0
41	224	3	1	0
41	225	3	7	0
41	226	3	6	0
41	227	3	9	0
41	228	3	4	0
42	45	3	10	0
42	46	3	4	0
42	48	3	12	0
42	49	3	2	0
42	50	3	9	0
42	51	3	5	0
42	53	3	7	0
42	55	3	13	0
42	56	3	1	0
42	57	3	3	0
42	64	3	7	0
42	65	3	12	0
42	67	3	10	0
42	68	3	1	0
42	69	3	12	0
42	70	3	2	0
42	72	3	9	0
42	73	3	5	0
42	74	3	10	0
42	78	3	1	0
42	80	3	10	0
42	82	3	1	0
42	83	3	2	0
42	84	3	4	0
42	85	3	10	0
42	86	3	13	0
42	87	3	1	0
42	88	3	3	0
42	90	3	1	0
42	92	3	11	0
42	93	3	3	0
42	94	3	4	0
42	95	3	2	0
42	97	3	3	0
42	98	3	4	0
42	99	3	6	0
42	100	3	2	0
42	102	3	12	0
42	103	3	1	0
42	104	3	1	0
42	105	3	8	0
42	108	3	5	0
42	113	3	6	0
42	114	3	8	0
42	116	3	10	0
42	117	3	11	0
42	118	3	3	0
42	119	3	11	0
42	120	3	3	0
42	121	3	9	0
42	122	3	5	0
42	123	3	10	0
42	124	3	4	0
42	125	3	1	0
42	127	3	10	0
42	128	3	7	0
42	129	3	7	0
42	130	3	9	0
42	131	3	5	0
42	136	3	9	0
42	137	3	5	0
42	138	3	3	0
42	139	3	11	0
42	140	3	9	0
42	141	3	5	0
42	145	3	5	0
42	146	3	4	0
42	148	3	9	0
42	151	3	5	0
42	152	3	9	0
42	153	3	13	0
42	155	3	12	0
42	156	3	2	0
42	157	3	5	0
42	161	3	9	0
42	163	3	9	0
42	164	3	2	0
42	165	3	12	0
42	166	3	7	0
42	167	3	7	0
42	168	3	3	0
42	169	3	5	0
42	170	3	9	0
42	171	3	8	0
42	172	3	6	0
42	173	3	9	0
42	174	3	4	0
42	175	3	1	0
42	178	3	8	0
42	179	3	6	0
42	181	3	7	0
42	182	3	7	0
42	183	3	10	0
42	184	3	11	0
42	185	3	3	0
42	187	3	7	0
42	188	3	6	0
42	189	3	8	0
42	191	3	1	0
42	192	3	9	0
42	193	3	5	0
42	194	3	10	0
42	195	3	4	0
42	196	3	6	0
42	197	3	8	0
42	198	3	12	0
42	199	3	2	0
42	200	3	11	0
42	201	3	3	0
42	203	3	7	0
42	205	3	10	0
42	206	3	2	0
42	208	3	9	0
42	209	3	4	0
42	213	3	9	0
42	214	3	5	0
42	215	3	11	0
42	216	3	3	0
42	218	3	6	0
42	219	3	12	0
42	220	3	2	0
42	221	3	10	0
42	222	3	4	0
42	223	3	13	0
42	224	3	1	0
42	225	3	11	0
42	226	3	3	0
42	227	3	8	0
42	228	3	6	0
43	45	3	3	0
43	46	3	1	0
43	48	3	1	0
43	49	3	3	0
43	50	3	1	0
43	51	3	3	0
43	53	3	3	0
43	54	3	1	0
43	55	3	1	0
43	56	3	3	0
43	57	3	1	0
43	58	3	3	0
43	59	3	3	0
43	67	3	1	0
43	68	3	1	0
43	69	3	2	0
43	70	3	2	0
43	72	3	3	0
43	74	3	3	0
43	75	3	1	0
43	78	3	3	0
43	80	3	1	0
43	82	3	2	0
43	83	3	1	0
43	84	3	1	0
43	85	3	3	0
43	86	3	3	0
43	87	3	1	0
43	88	3	1	0
43	89	3	1	0
43	90	3	1	0
43	92	3	3	0
43	93	3	1	0
43	94	3	1	0
43	95	3	1	0
43	100	3	1	0
43	105	3	1	0
43	111	3	3	0
43	112	3	1	0
43	113	3	3	0
43	114	3	1	0
43	119	3	2	0
43	120	3	2	0
43	121	3	1	0
43	122	3	3	0
43	123	3	1	0
43	124	3	3	0
43	128	3	3	0
43	129	3	1	0
43	130	3	1	0
43	131	3	3	0
43	136	3	2	0
43	137	3	2	0
43	138	3	3	0
43	139	3	1	0
43	140	3	1	0
43	141	3	3	0
43	142	3	3	0
43	143	3	1	0
43	146	3	2	0
43	148	3	1	0
43	149	3	3	0
43	151	3	3	0
43	152	3	1	0
43	157	3	1	0
43	163	3	1	0
43	164	3	2	0
43	165	3	2	0
43	166	3	2	0
43	167	3	2	0
43	168	3	2	0
43	169	3	3	0
43	170	3	1	0
43	173	3	1	0
43	174	3	3	0
43	178	3	2	0
43	179	3	2	0
43	182	3	2	0
43	184	3	3	0
43	185	3	1	0
43	188	3	3	0
43	189	3	1	0
43	191	3	3	0
43	194	3	3	0
43	195	3	1	0
43	196	3	3	0
43	197	3	1	0
43	198	3	2	0
43	199	3	2	0
43	200	3	2	0
43	201	3	2	0
43	205	3	2	0
43	206	3	2	0
43	211	3	3	0
43	212	3	1	0
43	213	3	1	0
43	214	3	3	0
43	215	3	3	0
43	216	3	1	0
43	219	3	3	0
43	220	3	1	0
43	221	3	1	0
43	222	3	3	0
43	223	3	3	0
43	224	3	1	0
43	225	3	2	0
43	226	3	2	0
43	227	3	3	0
43	228	3	1	0
44	48	3	2	0
44	49	3	1	0
44	67	3	1	0
44	69	3	1	0
44	70	3	2	0
44	73	3	2	0
44	75	3	2	0
44	80	3	2	0
44	83	3	1	0
44	88	3	1	0
44	89	3	1	0
44	98	3	1	0
44	99	3	2	0
44	100	3	1	0
44	103	3	2	0
44	104	3	1	0
44	105	3	1	0
44	111	3	2	0
44	112	3	1	0
44	117	3	1	0
44	118	3	2	0
44	121	3	2	0
44	122	3	1	0
44	123	3	2	0
44	124	3	1	0
44	125	3	2	0
44	128	3	2	0
44	129	3	1	0
44	130	3	2	0
44	133	3	2	0
44	136	3	1	0
44	137	3	2	0
44	140	3	1	0
44	141	3	2	0
44	142	3	1	0
44	143	3	2	0
44	155	3	1	0
44	156	3	2	0
44	161	3	2	0
44	166	3	1	0
44	167	3	2	0
44	178	3	1	0
44	179	3	2	0
44	182	3	2	0
44	183	3	1	0
44	194	3	2	0
44	195	3	1	0
44	198	3	2	0
44	199	3	1	0
44	200	3	1	0
44	201	3	2	0
44	211	3	2	0
44	212	3	1	0
44	213	3	1	0
44	214	3	2	0
44	215	3	2	0
44	216	3	1	0
44	227	3	2	0
44	228	3	1	0
45	48	3	10	0
45	49	3	3	0
45	50	3	8	0
45	51	3	5	0
45	52	3	5	0
45	53	3	7	0
45	54	3	1	0
45	55	3	11	0
45	56	3	2	0
45	57	3	3	0
45	58	3	12	0
45	59	3	12	0
45	60	3	1	0
45	61	3	1	0
45	63	3	2	0
45	64	3	7	0
45	65	3	11	0
45	67	3	9	0
45	68	3	1	0
45	69	3	9	0
45	70	3	4	0
45	72	3	10	0
45	73	3	3	0
45	74	3	9	0
45	75	3	1	0
45	76	3	3	0
45	78	3	3	0
45	79	3	1	0
45	80	3	8	0
45	83	3	2	0
45	84	3	4	0
45	85	3	9	0
45	86	3	12	0
45	87	3	1	0
45	88	3	3	0
45	89	3	1	0
45	92	3	10	0
45	93	3	3	0
45	94	3	4	0
45	97	3	5	0
45	98	3	2	0
45	99	3	8	0
45	100	3	2	0
45	102	3	12	0
45	104	3	1	0
45	105	3	7	0
45	107	3	3	0
45	108	3	7	0
45	110	3	3	0
45	113	3	7	0
45	114	3	6	0
45	115	3	3	0
45	116	3	10	0
45	117	3	9	0
45	118	3	4	0
45	119	3	9	0
45	120	3	4	0
45	121	3	6	0
45	122	3	7	0
45	123	3	7	0
45	124	3	6	0
45	125	3	4	0
45	126	3	3	0
45	127	3	10	0
45	128	3	8	0
45	129	3	5	0
45	130	3	7	0
45	131	3	6	0
45	136	3	7	0
45	137	3	6	0
45	139	3	7	0
45	140	3	8	0
45	141	3	5	0
45	142	3	12	0
45	143	3	1	0
45	144	3	7	0
45	145	3	6	0
45	146	3	4	0
45	148	3	8	0
45	151	3	5	0
45	152	3	8	0
45	153	3	12	0
45	155	3	12	0
45	156	3	1	0
45	157	3	5	0
45	159	3	6	0
45	160	3	4	0
45	161	3	9	0
45	163	3	7	0
45	165	3	9	0
45	166	3	6	0
45	167	3	7	0
45	168	3	4	0
45	169	3	6	0
45	170	3	7	0
45	171	3	9	0
45	172	3	4	0
45	173	3	5	0
45	175	3	1	0
45	178	3	8	0
45	179	3	5	0
45	180	3	5	0
45	181	3	8	0
45	182	3	6	0
45	183	3	9	0
45	184	3	11	0
45	185	3	2	0
45	186	3	6	0
45	187	3	7	0
45	188	3	8	0
45	189	3	5	0
45	190	3	9	0
45	191	3	3	0
45	192	3	10	0
45	193	3	3	0
45	194	3	9	0
45	195	3	4	0
45	196	3	6	0
45	197	3	7	0
45	198	3	9	0
45	199	3	4	0
45	200	3	11	0
45	201	3	2	0
45	202	3	6	0
45	203	3	7	0
45	204	3	1	0
45	205	3	10	0
45	206	3	2	0
45	207	3	3	0
45	208	3	10	0
45	209	3	7	0
45	210	3	6	0
45	211	3	12	0
45	212	3	1	0
45	213	3	8	0
45	214	3	5	0
45	215	3	10	0
