#src_id	dest_id	edge_type	number_common_taxa	percent_common_taxa
133	4	2	1	0
134	4	2	2	0
135	4	2	3	0
136	4	2	1	0
137	4	2	2	0
138	4	2	3	0
139	4	2	1	0
140	4	2	3	0
5	8	2	4	0
5	17	2	4	0
22	5	2	1	0
5	28	2	4	0
5	35	2	4	0
5	43	2	4	0
5	46	2	4	0
5	67	2	4	0
5	68	2	4	0
5	75	2	4	0
78	5	2	1	0
5	81	2	4	0
5	104	2	4	0
5	107	2	4	0
117	5	2	2	0
5	124	2	4	0
5	130	2	4	0
16	6	2	2	0
39	6	2	1	0
40	6	2	1	0
45	6	2	1	0
50	6	2	1	0
55	6	2	1	0
65	6	2	7	0
69	6	2	1	0
73	6	2	1	0
82	6	2	1	0
101	6	2	3	0
103	6	2	2	0
105	6	2	2	0
106	6	2	1	0
109	6	2	1	0
114	6	2	2	0
128	6	2	1	0
129	6	2	4	0
133	6	2	1	0
134	6	2	2	0
136	6	2	1	0
137	6	2	2	0
139	6	2	1	0
7	17	2	4	0
22	7	2	1	0
7	23	2	4	0
7	24	2	4	0
7	28	2	4	0
7	35	2	4	0
7	43	2	4	0
7	46	2	4	0
7	67	2	4	0
7	68	2	4	0
7	75	2	4	0
78	7	2	1	0
7	104	2	4	0
117	7	2	2	0
7	124	2	4	0
7	130	2	4	0
16	8	2	2	0
22	8	2	1	0
45	8	2	1	0
55	8	2	1	0
69	8	2	1	0
73	8	2	1	0
78	8	2	1	0
82	8	2	1	0
105	8	2	2	0
106	8	2	1	0
117	8	2	2	0
128	8	2	1	0
14	9	2	3	0
9	17	2	7	0
9	28	2	7	0
9	30	2	7	0
34	9	2	3	0
36	9	2	2	0
40	9	2	1	0
56	9	2	1	0
109	9	2	1	0
115	9	2	3	0
116	9	2	2	0
133	9	2	1	0
136	9	2	1	0
139	9	2	1	0
10	17	2	8	0
10	23	2	8	0
10	25	2	8	0
10	27	2	8	0
29	10	2	7	0
10	30	2	8	0
41	10	2	5	0
42	10	2	2	0
10	44	2	8	0
10	47	2	8	0
50	10	2	1	0
51	10	2	7	0
59	10	2	7	0
60	10	2	3	0
10	79	2	8	0
94	10	2	4	0
95	10	2	2	0
97	10	2	6	0
98	10	2	4	0
110	10	2	2	0
119	10	2	2	0
120	10	2	5	0
135	10	2	3	0
138	10	2	3	0
11	15	2	2	0
11	17	2	2	0
22	11	2	1	0
11	23	2	2	0
11	24	2	2	0
11	26	2	2	0
11	28	2	2	0
11	35	2	2	0
40	11	2	1	0
11	43	2	2	0
11	46	2	2	0
78	11	2	1	0
11	104	2	2	0
11	107	2	2	0
11	111	2	2	0
11	124	2	2	0
11	130	2	2	0
133	11	2	1	0
136	11	2	1	0
139	11	2	1	0
13	12	2	10	0
14	12	2	3	0
16	12	2	2	0
20	12	2	3	0
22	12	2	1	0
34	12	2	3	0
36	12	2	2	0
45	12	2	1	0
48	12	2	6	0
56	12	2	1	0
69	12	2	1	0
78	12	2	1	0
103	12	2	2	0
105	12	2	2	0
106	12	2	1	0
109	12	2	1	0
114	12	2	2	0
115	12	2	3	0
116	12	2	2	0
128	12	2	1	0
134	12	2	2	0
137	12	2	2	0
16	13	2	2	0
20	13	2	3	0
